sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,3,1.0,0.0,0.4084507042253521,0.0,1.0,0.4084507042253521,0.0
2,2,0,2,1.0,0.0,0.4142857142857143,0.0,1.0,0.4142857142857143,0.0
3,3,0,8,1.0,0.0,0.7837837837837838,0.0,1.0,0.7837837837837838,0.0
4,4,0,4,1.0,0.0,4.833333333333333,0.0,1.0,4.833333333333333,0.0
5,5,1,3,2.0,1.0,0.4915254237288136,29.0,2.0,0.4915254237288136,29.0
6,6,3,5,2.3333333333333335,1.0,0.6041666666666666,9.666666666666666,2.3333333333333335,0.6041666666666666,9.666666666666666
7,7,1,8,3.0,2.0,0.7837837837837838,4.142857142857143,3.0,0.7837837837837838,4.142857142857143
8,8,5,11,3.6363636363636367,2.0,0.8787878787878788,2.9,3.6363636363636367,0.8787878787878788,2.9
9,9,4,11,3.7777777777777777,3.0,0.8787878787878788,2.0714285714285716,3.7777777777777777,0.8787878787878788,2.0714285714285716
10,10,4,9,3.7777777777777777,3.0,1.0740740740740742,1.9333333333333333,3.7777777777777777,1.0740740740740742,1.9333333333333333
11,11,5,13,3.916666666666667,3.0,1.380952380952381,1.8125,3.916666666666667,1.380952380952381,1.8125
12,12,1,12,4.333333333333334,4.0,1.6111111111111112,1.1153846153846154,4.333333333333334,1.6111111111111112,1.1153846153846154
13,13,6,12,4.722222222222222,4.0,1.7058823529411764,1.0,4.722222222222222,1.7058823529411764,1.0
14,14,4,12,3.7777777777777777,3.0,1.6111111111111112,1.9333333333333333,3.7777777777777777,1.6111111111111112,1.9333333333333333
15,15,9,12,4.5,3.0,1.7058823529411764,1.3181818181818181,4.5,1.7058823529411764,1.3181818181818181
16,16,2,8,3.0,2.0,1.3181818181818181,4.833333333333333,3.0,1.3181818181818181,4.833333333333333
17,17,5,7,4.8,4.0,2.6363636363636362,0.9354838709677419,4.8,2.6363636363636362,0.9354838709677419
18,18,9,7,4.730769230769231,3.0,2.9,1.1153846153846154,4.730769230769231,2.9,1.1153846153846154
19,19,9,4,4.769230769230769,3.0,4.142857142857143,1.0357142857142858,4.769230769230769,4.142857142857143,1.0357142857142858
20,20,14,4,4.6,3.0,5.8,0.8787878787878788,4.6,5.8,0.8787878787878788
21,21,1,5,4.333333333333334,4.0,5.8,1.1153846153846154,4.333333333333334,5.8,1.1153846153846154
22,22,8,4,4.541666666666666,3.0,4.833333333333333,1.16,4.541666666666666,4.833333333333333,1.16
23,23,14,4,4.405405405405405,2.0,4.833333333333333,1.45,4.405405405405405,4.833333333333333,1.45
24,24,6,2,4.722222222222222,3.0,14.5,0.6304347826086957,4.722222222222222,14.5,0.6304347826086957
25,25,14,2,4.125,2.0,14.5,1.8125,4.125,14.5,1.8125
26,26,13,2,4.485714285714286,3.0,14.5,1.2608695652173914,4.485714285714286,14.5,1.2608695652173914
27,27,17,2,4.5102040816326525,3.0,14.5,0.9354838709677419,4.5102040816326525,14.5,0.9354838709677419
28,28,10,2,4.258064516129032,2.0,29.0,0.6170212765957447,4.258064516129032,29.0,0.6170212765957447
29,29,4,2,4.916666666666666,4.0,14.5,0.90625,4.916666666666666,14.5,0.90625
30,30,11,0,4.257142857142857,2.0,0.0,0.6170212765957447,4.257142857142857,0.0,0.6170212765957447
