sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,2,1.0,0.0,0.4375,0.0,1.0,0.4375,0.0
2,2,0,1,1.0,0.0,0.5384615384615384,0.0,1.0,0.5384615384615384,0.0
3,3,0,3,1.0,0.0,2.1538461538461537,0.0,1.0,2.1538461538461537,0.0
4,4,0,2,1.0,0.0,2.8,0.0,1.0,2.8,0.0
5,5,0,2,1.0,0.0,2.8,0.0,1.0,2.8,0.0
6,6,0,2,1.0,0.0,14.0,0.0,1.0,14.0,0.0
7,7,1,3,2.0,1.0,0.6666666666666666,28.0,2.0,0.6666666666666666,28.0
8,8,2,3,2.0,1.0,0.8,14.0,2.0,0.8,14.0
9,9,1,5,3.0,2.0,1.12,5.6,3.0,1.12,5.6
10,10,1,4,3.0,2.0,1.3333333333333333,9.333333333333334,3.0,1.3333333333333333,9.333333333333334
11,11,1,3,3.0,2.0,2.1538461538461537,9.333333333333334,3.0,2.1538461538461537,9.333333333333334
12,12,1,2,3.0,2.0,2.8,9.333333333333334,3.0,2.8,9.333333333333334
13,13,2,6,4.0,3.0,2.8,2.3333333333333335,4.0,2.8,2.3333333333333335
14,14,1,2,5.0,4.0,7.0,1.4736842105263157,5.0,7.0,1.4736842105263157
15,15,3,1,3.333333333333333,3.0,9.333333333333334,3.5,3.333333333333333,9.333333333333334,3.5
16,16,2,0,4.0,3.0,0.0,2.3333333333333335,4.0,0.0,2.3333333333333335
17,17,1,1,5.0,4.0,28.0,1.4736842105263157,5.0,28.0,1.4736842105263157
18,18,6,2,3.428571428571429,4.0,14.0,1.2727272727272727,3.428571428571429,14.0,1.2727272727272727
19,19,2,4,3.5,2.0,7.0,4.666666666666667,3.5,7.0,4.666666666666667
20,20,5,4,2.8,3.0,7.0,2.8,2.8,7.0,2.8
21,21,2,2,3.666666666666667,3.0,14.0,1.12,3.666666666666667,14.0,1.12
22,22,1,1,5.0,4.0,28.0,1.4736842105263157,5.0,28.0,1.4736842105263157
23,23,3,1,5.0,4.0,28.0,1.12,5.0,28.0,1.12
24,24,2,1,4.0,3.0,28.0,2.3333333333333335,4.0,28.0,2.3333333333333335
25,25,4,1,3.666666666666667,3.0,28.0,0.875,3.666666666666667,28.0,0.875
26,26,3,1,4.0,3.0,28.0,1.0769230769230769,4.0,28.0,1.0769230769230769
27,27,2,1,3.5,2.0,28.0,4.666666666666667,3.5,28.0,4.666666666666667
28,28,2,1,5.5,4.0,28.0,1.4,5.5,28.0,1.4
29,29,14,1,4.425531914893617,3.0,0.0,0.6363636363636364,4.425531914893617,0.0,0.6363636363636364
