trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,terrestrial detritus,1,0,19,1.0,0.0
2,2,land plants,1,0,4,1.0,0.0
3,3,land plants,1,0,5,1.0,0.0
4,4,land plants,1,0,8,1.0,0.0
5,5,land plants,1,0,6,1.0,0.0
6,6,land plants,1,0,7,1.0,0.0
7,7,land plants,1,0,6,1.0,0.0
8,8,land plants,1,0,4,1.0,0.0
9,9,land plants,1,0,5,1.0,0.0
10,10,terrestrial heterotroph microbes,1,3,3,3.0,1.0
11,11,terrestrial heterotroph microbes,1,1,3,3.0,2.0
12,12,terrestrial saprotrophs,1,1,3,2.0,1.0
13,13;20;21,terrestrial saprotrophs,3,1,2,2.0,1.0
14,14;25,terrestrial saprotrophs,2,1,3,2.0,1.0
15,15;17,terrestrial saprotrophs,2,1,3,2.0,1.0
16,16;24,terrestrial saprotrophs,2,1,3,2.0,1.0
18,18,terrestrial saprotrophs,1,1,4,2.0,1.0
19,19,terrestrial saprotrophs,1,1,4,2.0,1.0
22,22,terrestrial saprotrophs,1,1,3,2.0,1.0
23,23,terrestrial saprotrophs,1,1,5,2.0,1.0
26,26,terrestrial saprotrophs,1,1,3,2.0,1.0
27,27,mycorrhizae,1,2,2,2.0,1.0
28,28,mycorrhizae,1,4,1,2.0,1.0
29,29,mycorrhizae,1,1,1,2.0,1.0
30,30;42,mycorrhizae,2,1,1,2.0,1.0
31,31,mycorrhizae,1,1,2,2.0,1.0
32,32,mycorrhizae,1,4,1,2.0,1.0
33,33,mycorrhizae,1,9,2,2.0,1.0
34,34,mycorrhizae,1,2,2,2.0,1.0
35,35,mycorrhizae,1,1,3,2.0,1.0
36,36,plant parasites,1,3,3,2.0,1.0
37,37,plant parasites,1,1,1,2.0,1.0
38,38,plant parasites,1,3,1,2.0,1.0
39,39,plant parasites,1,9,3,2.0,1.0
40,40,plant parasites,1,6,1,2.0,1.0
41,41,plant parasites,1,2,1,2.0,1.0
43,43,fungal parasites,1,5,0,3.0,2.0
44,44,fungal parasites,1,3,0,3.0,2.0
45,45,fungal parasites,1,25,1,3.0,2.0
46,46,terrestrial microbivores,1,1,3,2.0,1.0
47,47,terrestrial detritivores,1,5,2,3.2,2.0
48,48,terrestrial detritivores,1,13,2,2.6923076923076925,1.0
49,49,mites,1,1,4,3.0,2.0
50,50,mites,1,15,5,3.230769230769231,3.0
51,51,terrestrial arthropod predators (1),1,3,4,3.75,4.0
52,52,terrestrial arthropod predators (1),1,7,3,4.333333333333334,3.0
53,53,terrestrial arthropod predators (1),1,1,3,3.8,4.0
54,54,terrestrial arthropod predators (2),1,2,2,5.130434782608695,5.0
55,55,terrestrial arthropod predators (2),1,13,3,4.796296296296296,4.0
56,56,terrestrial arthropod predators (2),1,1,2,4.727272727272727,5.0
57,57,terrestrial arthropod predators (2),1,3,2,5.04,5.0
58,58,terrestrial arthropod predators (2),1,7,1,4.593220338983051,4.0
59,59,partially terrestrial epilithic/epiphytic algae,1,0,1,1.0,0.0
60,60,partially terrestrial epilithic/epiphytic algae,1,0,3,1.0,0.0
61,61,partially terrestrial epilithic/epiphytic algae,1,0,2,1.0,0.0
62,62,nematodes,1,4,1,2.95,2.0
