SLN_no,interactions,L_D,C,Basal,Top,Herbiv,Carniv,meanInDegree,stdInDegree,mean_longest_chain,mean_NTP,max_NTP,mean_NTP_norm,TrOmniv,q_inCoherence,mean_path_len,std_path_len,Modularity
46,185.0,1.9270833333333333,0.020285087719298246,0.28125,0.2604166666666667,0.6567164179104478,0.22388059701492538,2.7611940298507465,2.9289027433432846,1.1041666666666667,2.1274066241993874,5.828571428571429,0.36499623454401253,0.23880597014925373,0.6009664489301585,2.344642857142857,1.2026237926762315,0.0
47,237.0,2.46875,0.02598684210526316,0.28125,0.20833333333333334,0.6567164179104478,0.19402985074626866,3.537313432835821,3.6153224350481215,1.1354166666666667,2.0403428886969253,4.724137931034482,0.4318973997971594,0.23880597014925373,0.5647016201494555,2.165912518853695,1.076913475084639,0.0
48,294.0,3.0625,0.03223684210526316,0.28125,0.09375,0.6567164179104478,0.208955223880597,4.388059701492537,6.20106350575789,1.1354166666666667,2.043243756593835,4.347222222222222,0.47001134336982786,0.26865671641791045,0.6417722999149302,1.9453551912568305,0.7933446906665462,0.0
49,262.0,2.7291666666666665,0.028728070175438596,0.28125,0.1875,0.6417910447761194,0.22388059701492538,3.91044776119403,4.227368775748001,1.0833333333333333,2.061613858832277,5.3,0.3889837469494863,0.2537313432835821,0.6818092453915907,1.8185185185185184,0.9300336287881401,0.0
50,265.0,2.7604166666666665,0.02905701754385965,0.28125,0.17708333333333334,0.6268656716417911,0.22388059701492538,3.955223880597015,5.924865005036479,1.0208333333333333,2.012853642519213,4.5588235294117645,0.44152918610098874,0.22388059701492538,0.5174024941937073,1.9711684370257967,0.9146329842630656,0.0
51,256.0,2.6666666666666665,0.028070175438596492,0.28125,0.13541666666666666,0.6417910447761194,0.22388059701492538,3.8208955223880596,4.72557635777494,1.0208333333333333,2.015639177435234,4.35,0.4633653281460308,0.208955223880597,0.595906598359371,1.9106628242074928,0.8274346166789206,0.0
52,268.0,2.7916666666666665,0.029385964912280703,0.28125,0.14583333333333334,0.6716417910447762,0.208955223880597,4.0,4.792671172707029,1.0208333333333333,2.013471549473425,4.25,0.4737580116408059,0.22388059701492538,0.5653022100458679,1.7739628040057225,0.687887554773858,0.0
53,299.0,3.1145833333333335,0.03278508771929824,0.28125,0.10416666666666667,0.6119402985074627,0.23880597014925373,4.462686567164179,5.805766094644695,1.34375,2.1372460280128895,5.289855072463768,0.40402733132298463,0.29850746268656714,0.6127233034779433,2.190871369294606,1.1369740259432346,0.0
54,251.0,2.6145833333333335,0.027521929824561402,0.28125,0.052083333333333336,0.6417910447761194,0.22388059701492538,3.746268656716418,4.793756304036279,1.0833333333333333,2.0050472728392954,5.0,0.4010094545678591,0.23880597014925373,0.5220504915769212,2.1486880466472305,1.102640374063023,0.0
55,207.0,2.15625,0.022697368421052633,0.28125,0.25,0.6865671641791045,0.26865671641791045,3.08955223880597,3.724331720747919,1.0625,2.034833431489133,4.918918918918919,0.4136749283796589,0.16417910447761194,0.5489156095832859,1.9820466786355475,0.9034510839699837,0.0
56,300.0,3.125,0.03289473684210526,0.28125,0.07291666666666667,0.7014925373134329,0.208955223880597,4.477611940298507,6.51654818683714,1.0416666666666667,2.02908922108088,5.366197183098592,0.3781242380491929,0.208955223880597,0.6033567077775894,2.1645856980703746,1.0750978146724153,0.0
57,191.0,1.9895833333333333,0.02094298245614035,0.28125,0.2604166666666667,0.6567164179104478,0.1791044776119403,2.8507462686567164,3.04637753755368,1.1875,2.0572070781582066,4.777777777777778,0.43057822566102,0.26865671641791045,0.61040492470274,1.9962049335863377,0.9472718580911748,0.0
